터널명,터널종류,시설물종별등급구분,도로종류,도로노선명,도로노선번호,도로노선방향,시도명,시군구명,시군구코드,소재지지번주소,터널시작점위도,터널시작점경도,터널종료점위도,터널종료점경도,터널연장,터널폭,터널보도폭,터널높이,차로수,터널준공연도,최종안전점검일자,최종안전점검결과,최종안전점검유형,내진설계적용여부,내진성능확보여부,터널보수보강내역,터널보수보강비용,중계기종류,터널관리시스템적용여부,관리기관명,관리기관전화번호,데이터기준일자
구봉터널(서대전),도로터널,02,고속국도,대전남부순환고속국도,300,하행,대전광역시,서구,30170,대전광역시 서구 관저동 , 36.290375, 127.348669, 36.290375, 127.348669,795,10,0,6.7,2,2000,2024-12-16,A,정기점검,미적용,N,,,,N,한국도로공사 영동지사,054-811-2932,2024-12-31
안영1터널(서대전),도로터널,02,고속국도,대전남부순환고속국도,300,하행,대전광역시,서구,30170,대전광역시 서구 괴곡동 , 36.285657, 127.370001, 36.285657, 127.370001,738,10,0,6.7,2,2000,2024-12-16,A,정기점검,미적용,N,,,,N,한국도로공사 영동지사,054-811-2932,2024-12-31
안영1터널(산내),도로터널,02,고속국도,대전남부순환고속국도,300,상행,대전광역시,서구,30170,대전광역시 서구 괴곡동 , 36.285657, 127.370001, 36.285657, 127.370001,718,10,0,6.7,2,2000,2024-12-16,A,정기점검,미적용,N,,,,N,한국도로공사 영동지사,054-811-2932,2024-12-31
안영2터널(산내),도로터널,02,고속국도,대전남부순환고속국도,300,상행,대전광역시,중구,30140,대전광역시 중구 안영동 , 36.283694, 127.380788, 36.283694, 127.380788,600,11.2,0,6.6,2,2000,2024-12-16,A,정기점검,미적용,N,,,,N,한국도로공사 영동지사,054-811-2932,2024-12-31
안영2터널(서대전),도로터널,02,고속국도,대전남부순환고속국도,300,하행,대전광역시,중구,30140,대전광역시 중구 안영동 , 36.283694, 127.380788, 36.283694, 127.380788,600,11.2,0,6.6,2,2000,2024-12-16,A,정기점검,미적용,N,,,,N,한국도로공사 영동지사,054-811-2932,2024-12-31
구완터널(산내),도로터널,02,고속국도,대전남부순환고속국도,300,상행,대전광역시,중구,30140,대전광역시 중구 구완동 , 36.278295, 127.432993, 36.278295, 127.432993,622,10,0,6.7,2,2000,2024-12-16,A,정기점검,미적용,N,,,,N,한국도로공사 영동지사,054-811-2932,2024-12-31
구완터널(서대전),도로터널,02,고속국도,대전남부순환고속국도,300,하행,대전광역시,중구,30140,대전광역시 중구 구완동 , 36.278295, 127.432993, 36.278295, 127.432993,622,10,0,6.7,2,2000,2024-12-16,A,정기점검,미적용,N,,,,N,한국도로공사 영동지사,054-811-2932,2024-12-31
운산터널(목포),도로터널,02,고속국도,서해안고속국도,15,하행,충청남도,서산시,44210,충청남도 서산시 운산면 신창리, 36.767741, 126.569871, 36.767741, 126.569871,80,12.4,0,9.1,2,2001,2024-12-31,B,정기점검,미적용,N,,,,N,한국도로공사 당진지사,054-811-2932,2024-12-31
운산터널(서울),도로터널,02,고속국도,서해안고속국도,15,상행,충청남도,서산시,44210,충청남도 서산시 운산면 신창리, 36.767741, 126.569871, 36.767741, 126.569871,80,12.4,0,9.1,2,2001,2024-12-31,B,정기점검,미적용,N,,,,N,한국도로공사 당진지사,054-811-2932,2024-12-31
대흥터널(당진),도로터널,02,고속국도,당진영덕고속국도,30,하행,충청남도,예산군,44810,충청남도 예산군 대흥면 지곡리, 36.639451, 126.831458, 36.639451, 126.831458,562,11.6,0,7.3,2,2009,2024-08-31,A,정기점검,미적용,N,,,,N,한국도로공사 공주지사,054-811-2932,2024-12-31
대흥터널(대전),도로터널,02,고속국도,당진영덕고속국도,30,상행,충청남도,예산군,44810,충청남도 예산군 대흥면 손지리, 36.639451, 126.831458, 36.639451, 126.831458,556,11.6,0,7.3,2,2009,2024-08-31,A,정기점검,미적용,N,S1::중분대측 공동구 보수,28020,,N,한국도로공사 공주지사,054-811-2932,2024-12-31
차동터널(대전),도로터널,02,고속국도,당진영덕고속국도,30,상행,충청남도,예산군,44810,충청남도 예산군 신양면 차동리, 36.587822, 126.923037, 36.587822, 126.923037,363,11.6,0,7.3,2,2009,2024-08-31,A,정기점검,미적용,N,,,,N,한국도로공사 공주지사,054-811-2932,2024-12-31
차동터널(당진),도로터널,02,고속국도,당진영덕고속국도,30,하행,충청남도,공주시,44150,충청남도 공주시 유구읍 녹천리, 36.587822, 126.923037, 36.587822, 126.923037,315,11.6,0,7.3,2,2009,2024-08-31,A,정기점검,미적용,N,S1::갓길측 공동구 보수,21348,,N,한국도로공사 공주지사,054-811-2932,2024-12-31
신영터널(대전),도로터널,02,고속국도,당진영덕고속국도,30,상행,충청남도,공주시,44150,충청남도 공주시 유구읍 녹천리, 36.573599, 126.951190, 36.573599, 126.951190,686,11.6,0,7.3,2,2009,2024-08-31,A,정기점검,미적용,N,,,,N,한국도로공사 공주지사,054-811-2932,2024-12-31
신영터널(당진),도로터널,02,고속국도,당진영덕고속국도,30,하행,충청남도,공주시,44150,충청남도 공주시 유구읍 신영리, 36.573599, 126.951190, 36.573599, 126.951190,680,11.6,0,7.3,2,2009,2024-08-31,A,정기점검,미적용,N,,,,N,한국도로공사 공주지사,054-811-2932,2024-12-31
화흥터널(당진),도로터널,02,고속국도,당진영덕고속국도,30,하행,충청남도,공주시,44150,충청남도 공주시 신풍면 화흥리, 36.553282, 126.985127, 36.553282, 126.985127,305,11.6,0,7.3,2,2009,2024-08-31,A,정기점검,미적용,N,,,,N,한국도로공사 공주지사,054-811-2932,2024-12-31
화흥터널(대전),도로터널,02,고속국도,당진영덕고속국도,30,상행,충청남도,공주시,44150,충청남도 공주시 유구읍 유구리, 36.553282, 126.985127, 36.553282, 126.985127,305,11.6,0,7.3,2,2009,2024-08-31,A,정기점검,미적용,N,,,,N,한국도로공사 공주지사,054-811-2932,2024-12-31
해월터널(대전),도로터널,02,고속국도,당진영덕고속국도,30,상행,충청남도,공주시,44150,충청남도 공주시 사곡면 해월리, 36.504951, 127.012126, 36.504951, 127.012126,492,11.6,0,7.3,2,2009,2024-08-31,A,정기점검,미적용,N,,,,N,한국도로공사 공주지사,054-811-2932,2024-12-31
해월터널(당진),도로터널,02,고속국도,당진영덕고속국도,30,하행,충청남도,공주시,44150,충청남도 공주시 사곡면 호계리, 36.504951, 127.012126, 36.504951, 127.012126,440,11.6,0,7.3,2,2009,2024-08-31,A,정기점검,미적용,N,S1::갓길측 공동구 보수,11913,,N,한국도로공사 공주지사,054-811-2932,2024-12-31
호계터널(대전),도로터널,02,고속국도,당진영덕고속국도,30,상행,충청남도,공주시,44150,충청남도 공주시 사곡면 호계리, 36.498138, 127.019430, 36.498138, 127.019430,562,11.6,0,7.3,2,2009,2024-08-31,A,정기점검,미적용,N,,,,N,한국도로공사 공주지사,054-811-2932,2024-12-31
호계터널(당진),도로터널,02,고속국도,당진영덕고속국도,30,하행,충청남도,공주시,44150,충청남도 공주시 사곡면 호계리, 36.498138, 127.019430, 36.498138, 127.019430,550,11.6,0,7.3,2,2009,2024-08-31,A,정기점검,미적용,N,,,,N,한국도로공사 공주지사,054-811-2932,2024-12-31
유성터널(당진),도로터널,02,고속국도,당진영덕고속국도,30,하행,대전광역시,유성구,30200,대전광역시 유성구 하기동 , 36.393598, 127.320372, 36.393598, 127.320372,315,12.5,0,7.5,2,2009,2024-08-31,A,정기점검,미적용,N,,,,N,한국도로공사 공주지사,054-811-2932,2024-12-31
유성터널(대전),도로터널,02,고속국도,당진영덕고속국도,30,상행,대전광역시,유성구,30200,대전광역시 유성구 반석동 , 36.393598, 127.320372, 36.393598, 127.320372,315,12.5,0,7.5,2,2009,2024-08-31,A,정기점검,미적용,N,,,,N,한국도로공사 공주지사,054-811-2932,2024-12-31
서천터널(공주),도로터널,02,고속국도,서천공주고속국도,151,상행,충청남도,서천군,44770,충청남도 서천군 기산면 황사리, 36.083508, 126.775065, 36.083508, 126.775065,573,10.7,0,7.3,2,2009,2024-12-18,B,정기점검,미적용,N,,,,N,한국도로공사 부여지사,054-811-2932,2024-12-31
서천터널(서천),도로터널,02,고속국도,서천공주고속국도,151,하행,충청남도,서천군,44770,충청남도 서천군 기산면 가공리, 36.083508, 126.775065, 36.083508, 126.775065,573,10.7,0,7.3,2,2009,2024-12-18,B,정기점검,미적용,N,,,,N,한국도로공사 부여지사,054-811-2932,2024-12-31
가덕터널(공주),도로터널,02,고속국도,서천공주고속국도,151,상행,충청남도,부여군,44760,충청남도 부여군 옥산면 가덕리, 36.180812, 126.774690, 36.180812, 126.774690,373,10.7,0,7.3,2,2009,2024-12-18,B,정기점검,미적용,N,,,,N,한국도로공사 부여지사,054-811-2932,2024-12-31
가덕터널(서천),도로터널,02,고속국도,서천공주고속국도,151,하행,충청남도,부여군,44760,충청남도 부여군 옥산면 가덕리, 36.180812, 126.774690, 36.180812, 126.774690,373,10.7,0,7.3,2,2009,2024-12-18,B,정기점검,미적용,N,공동구::터널 공동구 덮개 보수,4500,,N,한국도로공사 부여지사,054-811-2932,2024-12-31
부여2터널(공주),도로터널,02,고속국도,서천공주고속국도,151,상행,충청남도,부여군,44760,충청남도 부여군 옥산면 가덕리, 36.189795, 126.774667, 36.189795, 126.774667,250,10.7,0,7.3,2,2009,2024-12-31,B,정기점검,미적용,N,,,,N,한국도로공사 부여지사,054-811-2932,2024-12-31
부여2터널(서천),도로터널,02,고속국도,서천공주고속국도,151,하행,충청남도,부여군,44760,충청남도 부여군 옥산면 가덕리, 36.189795, 126.774667, 36.189795, 126.774667,250,10.7,0,7.3,2,2009,2024-12-31,B,정기점검,미적용,N,,,,N,한국도로공사 부여지사,054-811-2932,2024-12-31
부여1터널(공주),도로터널,02,고속국도,서천공주고속국도,151,상행,충청남도,부여군,44760,충청남도 부여군 은산면 신대리, 36.313082, 126.869031, 36.313082, 126.869031,181,10.7,0,7.3,2,2009,2024-12-31,B,정기점검,미적용,N,,,,N,한국도로공사 부여지사,054-811-2932,2024-12-31
부여1터널(서천),도로터널,02,고속국도,서천공주고속국도,151,하행,충청남도,부여군,44760,충청남도 부여군 은산면 신대리, 36.313082, 126.869031, 36.313082, 126.869031,181,10.7,0,7.3,2,2009,2024-12-31,B,정기점검,미적용,N,,,,N,한국도로공사 부여지사,054-811-2932,2024-12-31
앵봉터널(공주),도로터널,02,고속국도,서천공주고속국도,151,상행,충청남도,청양군,44790,충청남도 청양군 청남면 내직리, 36.382742, 126.969374, 36.382742, 126.969374,760,10.7,0,7.3,2,2009,2024-12-31,B,정기점검,미적용,N,,,,N,한국도로공사 부여지사,054-811-2932,2024-12-31
앵봉터널(서천),도로터널,02,고속국도,서천공주고속국도,151,하행,충청남도,청양군,44790,충청남도 청양군 청남면 내직리, 36.382742, 126.969374, 36.382742, 126.969374,760,10.7,0,7.3,2,2009,2024-12-31,B,정기점검,미적용,N,,,,N,한국도로공사 부여지사,054-811-2932,2024-12-31
원덕터널(천안),도로터널,02,고속국도,호남고속국도,25,상행,전라남도,장성군,46880,전라남도 장성군 북이면 원덕리, 35.456408, 126.800634, 35.456408, 126.800634,928,13.3,0,7.6,2,2005,2024-10-31,B,정기점검,미적용,N,,,,N,한국도로공사 전주지사,054-811-2932,2024-12-31
원덕터널(순천),도로터널,02,고속국도,호남고속국도,25,하행,전라남도,장성군,46880,전라남도 장성군 북이면 원덕리, 35.456408, 126.800634, 35.456408, 126.800634,882,13.3,0,7.6,2,2005,2024-10-31,B,정기점검,미적용,N,,,,N,한국도로공사 전주지사,054-811-2932,2024-12-31
호남터널(천안),도로터널,02,고속국도,호남고속국도,25,상행,전북특별자치도,정읍시,52180,전북특별자치도 정읍시 입암면 등천리, 35.473877, 126.796931, 35.473877, 126.796931,694,10,0,7.2,2,1973,2024-08-28,B,정기점검,미적용,N,,,,N,한국도로공사 전주지사,054-811-2932,2024-12-31
호남터널(순천),도로터널,02,고속국도,호남고속국도,25,하행,전북특별자치도,정읍시,52180,전북특별자치도 정읍시 입암면 등천리, 35.473877, 126.796931, 35.473877, 126.796931,740,10,0,7.2,2,1986,2024-08-28,B,정기점검,미적용,N,,,,N,한국도로공사 전주지사,054-811-2932,2024-12-31
대명터널(목포),도로터널,02,고속국도,서해안고속국도,15,하행,전북특별자치도,군산시,52130,전북특별자치도 군산시 성산면 대명리, 35.997130, 126.811138, 35.997130, 126.811138,330,8.2,0,6.7,2,1997,2024-07-05,A,정기점검,미적용,N,"공동구교면포장::1,2차로 출입구부 덮개 설치입구부 포장 솟음 절삭",9764,,N,한국도로공사 부안지사,054-811-2932,2024-12-31
대명터널(서울),도로터널,02,고속국도,서해안고속국도,15,상행,전북특별자치도,군산시,52130,전북특별자치도 군산시 성산면 대명리, 35.997130, 126.811138, 35.997130, 126.811138,330,8.2,0,6.7,2,1997,2024-07-05,A,정기점검,미적용,N,,,,N,한국도로공사 부안지사,054-811-2932,2024-12-31
육십령터널(하남),도로터널,01,고속국도,중부고속국도,35,상행,경상남도,함양군,48870,경상남도 함양군 서상면 금당리, 35.695955, 127.642332, 35.695955, 127.642332,3170,12.5,0,7.3,2,2001,2024-09-27,A,정기점검,미적용,N,,,,N,한국도로공사 무주지사,054-811-2932,2024-12-31
육십령터널(통영),도로터널,01,고속국도,중부고속국도,35,하행,경상남도,함양군,48870,경상남도 함양군 서상면 금당리, 35.695955, 127.642332, 35.695955, 127.642332,3170,12.5,0,7.3,2,2001,2024-09-27,A,정기점검,미적용,N,,,,N,한국도로공사 무주지사,054-811-2932,2024-12-31
오동터널(통영),도로터널,01,고속국도,중부고속국도,35,하행,전북특별자치도,장수군,52740,전북특별자치도 장수군 장계면 오동리, 35.707033, 127.624994, 35.707033, 127.624994,535,13.8,0,8.3,3,2001,2024-09-27,A,정기점검,미적용,N,,,,N,한국도로공사 무주지사,054-811-2932,2024-12-31
오동터널(하남),도로터널,02,고속국도,중부고속국도,35,상행,전북특별자치도,장수군,52740,전북특별자치도 장수군 장계면 오동리, 35.707033, 127.624994, 35.707033, 127.624994,530,11.2,0,7.3,2,2001,2024-09-27,A,정기점검,미적용,N,,,,N,한국도로공사 무주지사,054-811-2932,2024-12-31
집재터널(통영),도로터널,02,고속국도,중부고속국도,35,하행,전북특별자치도,장수군,52740,전북특별자치도 장수군 계북면 매계리, 35.761569, 127.596386, 35.761569, 127.596386,380,11.2,0,7.3,2,2001,2024-10-11,A,정기점검,미적용,N,,,,N,한국도로공사 무주지사,054-811-2932,2024-12-31
집재터널(하남),도로터널,01,고속국도,중부고속국도,35,상행,전북특별자치도,장수군,52740,전북특별자치도 장수군 계북면 매계리, 35.761569, 127.596386, 35.761569, 127.596386,380,13.8,0,8.3,3,2001,2024-10-11,A,정기점검,미적용,N,,,,N,한국도로공사 무주지사,054-811-2932,2024-12-31
오도재터널(하남),도로터널,01,고속국도,중부고속국도,35,상행,전북특별자치도,무주군,52730,전북특별자치도 무주군 적상면 삼가리, 35.880458, 127.656418, 35.880458, 127.656418,1148,12.1,0,7.1,2,2001,2024-10-25,A,정기점검,미적용,N,,,,N,한국도로공사 무주지사,054-811-2932,2024-12-31
오도재터널(통영),도로터널,01,고속국도,중부고속국도,35,하행,전북특별자치도,무주군,52730,전북특별자치도 무주군 적상면 삼가리, 35.880458, 127.656418, 35.880458, 127.656418,1126,12.1,0,7.1,2,2001,2024-10-25,A,정기점검,미적용,N,,,,N,한국도로공사 무주지사,054-811-2932,2024-12-31
적상터널(하남),도로터널,02,고속국도,중부고속국도,35,상행,전북특별자치도,무주군,52730,전북특별자치도 무주군 적상면 삼가리, 35.923266, 127.661460, 35.923266, 127.661460,540,11.2,0,6.7,2,2001,2024-10-25,A,정기점검,미적용,N,,,,N,한국도로공사 무주지사,054-811-2932,2024-12-31
적상터널(통영),도로터널,02,고속국도,중부고속국도,35,하행,전북특별자치도,무주군,52730,전북특별자치도 무주군 적상면 삼가리, 35.923266, 127.661460, 35.923266, 127.661460,520,11.2,0,6.7,2,2001,2024-10-25,A,정기점검,미적용,N,,,,N,한국도로공사 무주지사,054-811-2932,2024-12-31
가옥터널(통영),도로터널,02,고속국도,중부고속국도,35,하행,전북특별자치도,무주군,52730,전북특별자치도 무주군 무주읍 가옥리, 35.966771, 127.657760, 35.966771, 127.657760,620,11.2,0,6.7,2,2001,2024-11-08,A,정기점검,미적용,N,,,,N,한국도로공사 무주지사,054-811-2932,2024-12-31
가옥터널(하남),도로터널,02,고속국도,중부고속국도,35,상행,전북특별자치도,무주군,52730,전북특별자치도 무주군 무주읍 가옥리, 35.966771, 127.657760, 35.966771, 127.657760,640,11.2,0,6.7,2,2001,2024-11-08,A,정기점검,미적용,N,,,,N,한국도로공사 무주지사,054-811-2932,2024-12-31
